external_id,subject_id,subject_name,subject_fullname,root_name
1198493,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1198493,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1198493,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1198493,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1198493,202,Viroloji,Fen > Temel Bilimler > Viroloji,Fen
1198493,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1199887,103,Jeokimya ve Jeofizik,Fen > Mühendislik > Jeokimya ve Jeofizik,Fen
1199887,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen
1199887,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1199887,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1199887,45,Çevre Mühendisliği,Fen > Mühendislik > Çevre Mühendisliği,Fen
1199887,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen
1199887,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1199887,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1201616,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1201616,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1201616,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1201616,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1201628,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1201628,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1201628,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1201628,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1205328,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1205328,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1205328,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1207229,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1207229,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1207229,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1207229,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1207229,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1210981,113,"Kimya, Tıbbi","Fen > Temel Bilimler > Kimya, Tıbbi",Fen
1210981,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1210981,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1210981,136,Mikroskopi,Fen > Temel Bilimler > Mikroskopi,Fen
1210981,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen
1210981,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1210981,99,İstatistik ve Olasılık,Fen > Temel Bilimler > İstatistik ve Olasılık,Fen
1210981,162,Patoloji,Fen > Tıp > Patoloji,Fen
1214875,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1214875,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1214875,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1220844,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1220844,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1220844,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1220844,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1220846,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1220846,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1220846,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1220846,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1226476,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen
1226476,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1226476,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1226476,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen
1226476,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1226478,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen
1226478,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1226478,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1226478,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1226478,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen
1226478,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1226478,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1226701,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1227634,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1227634,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1227634,99,İstatistik ve Olasılık,Fen > Temel Bilimler > İstatistik ve Olasılık,Fen
1227634,131,Mantık,Sosyal > Sosyal > Mantık,Sosyal
1229911,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1229911,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1229911,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1229911,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1230282,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1230282,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal
1230282,26,Beşeri Bilimler,Sosyal > Sosyal > Beşeri Bilimler,Sosyal
1230282,50,Dil ve Dil Bilim,Sosyal > Sosyal > Dil ve Dil Bilim,Sosyal
1232065,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1232065,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1232065,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1232065,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1232395,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1232395,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1232395,202,Viroloji,Fen > Temel Bilimler > Viroloji,Fen
1232395,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1232397,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1232397,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1232397,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1232397,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1232595,84,Görüntüleme Bilimi ve Fotoğraf Teknolojisi,Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi,Fen
1232595,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1232595,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1232595,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1232595,136,Mikroskopi,Fen > Temel Bilimler > Mikroskopi,Fen
1232595,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1232596,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1232596,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1232596,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1232596,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1232597,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1232597,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1232597,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1232597,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1233236,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1233236,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1233236,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen
1233236,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen
1233236,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1233237,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1233237,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1233237,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1233237,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen
1233237,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1233237,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1233237,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1233239,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1233239,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1233239,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1233239,130,Mantar Bilimi,Fen > Temel Bilimler > Mantar Bilimi,Fen
1233239,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1233239,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1233725,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1233725,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1233725,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1233725,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1233725,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1233725,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1238562,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1238562,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1238562,71,"Fizik, Katı Hal","Fen > Temel Bilimler > Fizik, Katı Hal",Fen
1238562,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen
1238562,73,"Fizik, Nükleer","Fen > Temel Bilimler > Fizik, Nükleer",Fen
1238562,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen
1238562,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240629,31,"Bilgisayar Bilimleri, Teori ve Metotlar","Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar",Fen
1240629,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1240629,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1240629,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1240629,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1240631,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1240631,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1240631,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1240631,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1240632,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1240632,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1240632,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1240814,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1240814,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1240814,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1240814,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240814,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1240814,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1240814,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1240815,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1240815,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1240815,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240815,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1240815,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1240815,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1240818,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1240818,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1240818,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1240818,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen
1240818,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240818,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1240818,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1240822,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1240822,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1240822,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1240822,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240822,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1240822,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1240822,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1240823,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1240823,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1240823,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1240823,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240823,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1240823,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1240823,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1240824,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1240824,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1240824,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1240824,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1240824,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1240824,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen
1240824,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1241794,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1241794,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1241794,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1241794,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1241794,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1241794,99,İstatistik ve Olasılık,Fen > Temel Bilimler > İstatistik ve Olasılık,Fen
1241794,205,Ziraat Mühendisliği,Fen > Ziraat > Ziraat Mühendisliği,Fen
1242736,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1242736,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1242736,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1242736,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1242736,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1242736,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen
1242736,205,Ziraat Mühendisliği,Fen > Ziraat > Ziraat Mühendisliği,Fen
1242736,206,"Ziraat, Toprak Bilimi","Fen > Ziraat > Ziraat, Toprak Bilimi",Fen
1242758,66,Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen
1242758,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1242758,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1242758,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1242758,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1242758,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen
1242765,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1242765,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1242765,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1242765,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1242765,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1242765,184,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Fen
1243286,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1243286,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen
1243286,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1243292,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1243292,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen
1243292,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1243654,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1243761,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1243761,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1243761,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1243761,170,Robotik,Fen > Mühendislik > Robotik,Fen
1243761,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1243761,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1243761,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1243761,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1244707,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1244707,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1244707,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1244707,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1245161,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1245161,69,"Fizik, Akışkanlar ve Plazma","Fen > Temel Bilimler > Fizik, Akışkanlar ve Plazma",Fen
1245161,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1245579,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1245579,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1245579,146,"Mühendislik, Petrol","Fen > Mühendislik > Mühendislik, Petrol",Fen
1246048,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1246048,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1246048,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1246048,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen
1246048,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1246048,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1247299,74,Fizikokimya,Fen > Temel Bilimler > Fizikokimya,Fen
1247299,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1247299,112,"Kimya, Organik","Fen > Temel Bilimler > Kimya, Organik",Fen
1247299,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1247299,154,Optik,Fen > Temel Bilimler > Optik,Fen
1247303,74,Fizikokimya,Fen > Temel Bilimler > Fizikokimya,Fen
1247303,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1247303,112,"Kimya, Organik","Fen > Temel Bilimler > Kimya, Organik",Fen
1247303,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1247312,74,Fizikokimya,Fen > Temel Bilimler > Fizikokimya,Fen
1247312,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1247312,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen
1247783,24,Balıkçılık,Fen > Temel Bilimler > Balıkçılık,Fen
1247783,62,Entomoloji,Fen > Temel Bilimler > Entomoloji,Fen
1247783,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1247783,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen
1247783,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1247783,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1247783,205,Ziraat Mühendisliği,Fen > Ziraat > Ziraat Mühendisliği,Fen
1249412,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249412,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1249412,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1249412,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1249412,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249412,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1249462,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249462,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1249462,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1249462,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1249462,23,Bahçe Bitkileri,Fen > Ziraat > Bahçe Bitkileri,Fen
1249535,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249535,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1249535,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1249535,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen
1249535,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249535,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1249683,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1249683,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1249683,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1249917,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1249917,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1249917,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1249917,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1249917,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1249917,42,Coğrafya,Sosyal > Sosyal > Coğrafya,Sosyal
1249917,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1252638,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1252638,39,Biyoloji Çeşitliliğinin Korunması,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,Fen
1252638,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1252638,57,Ekoloji,Fen > Temel Bilimler > Ekoloji,Fen
1252638,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1252638,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1252638,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1252639,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1252639,81,Genetik ve Kalıtım,Fen > Temel Bilimler > Genetik ve Kalıtım,Fen
1252639,118,Kuş Bilimi,Fen > Temel Bilimler > Kuş Bilimi,Fen
1252639,207,Zooloji,Fen > Temel Bilimler > Zooloji,Fen
1252639,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen
1252639,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen
1253056,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1253056,120,Limnoloji,Fen > Temel Bilimler > Limnoloji,Fen
1253056,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen
1253420,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1253420,144,"Mühendislik, Kimya","Fen > Mühendislik > Mühendislik, Kimya",Fen
1253420,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1253420,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1253420,74,Fizikokimya,Fen > Temel Bilimler > Fizikokimya,Fen
1253420,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1253420,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1253422,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1253422,29,"Bilgisayar Bilimleri, Donanım ve Mimari","Fen > Mühendislik > Bilgisayar Bilimleri, Donanım ve Mimari",Fen
